"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"2022 "	"2022"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	125	89527	139.6
	"Colorado"	"08"	"2022 "	"2022"	"85+ years"	"85+"	"Traumatic ischaemia of muscle"	"T79.6"	10	89527	Unreliable
	"Colorado"	"08"	"2022 "	"2022"	"85+ years"	"85+"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	12	89527	Unreliable
	"Colorado"	"08"	"2022 "	"2022"	"85+ years"	"85+"	"Sequelae of intracranial injury"	"T90.5"	13	89527	Unreliable
	"Colorado"	"08"	"2022 "	"2022"	"85+ years"	"85+"	"Sequelae of fracture of femur"	"T93.1"	32	89527	35.7
	"Colorado"	"08"	"2022 "	"2022"	"85+ years"	"85+"	"Sequelae of injuries, not specified by body region"	"T94.1"	36	89527	40.2
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	23	490662	4.7
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of head"	"S09.9"	56	490662	11.4
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of neck"	"S19.9"	15	490662	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of trunk, level unspecified"	"T09.1"	33	490662	6.7
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified injury of trunk, level unspecified"	"T09.9"	55	490662	11.2
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	53	490662	10.8
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Injury, unspecified"	"T14.9"	35	490662	7.1
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	37	490662	7.5
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	10	490662	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"15-24 years"	"15-24"	"Asphyxiation"	"T71"	24	490662	4.9
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	38	453483	8.4
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified injury of head"	"S09.9"	70	453483	15.4
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified injury of neck"	"S19.9"	14	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of trunk, level unspecified"	"T09.1"	27	453483	6.0
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified injury of trunk, level unspecified"	"T09.9"	60	453483	13.2
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	61	453483	13.5
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Injury, unspecified"	"T14.9"	40	453483	8.8
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Heroin"	"T40.1"	11	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other opioids"	"T40.2"	31	453483	6.8
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Methadone"	"T40.3"	16	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	244	453483	53.8
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	96	453483	21.2
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Intravenous anaesthetics"	"T41.1"	13	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Benzodiazepines"	"T42.4"	49	453483	10.8
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	17	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	57	453483	12.6
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified antidepressants"	"T43.2"	30	453483	6.6
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	19	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	16	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	17	453483	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	36	453483	7.9
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Alcohol, unspecified"	"T51.9"	30	453483	6.6
	"Connecticut"	"09"	"2022 "	"2022"	"25-34 years"	"25-34"	"Asphyxiation"	"T71"	27	453483	6.0
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of head, part unspecified"	"S01.9"	28	459894	6.1
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of head"	"S09.9"	51	459894	11.1
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of neck"	"S19.9"	21	459894	4.6
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of trunk, level unspecified"	"T09.1"	15	459894	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified injury of trunk, level unspecified"	"T09.9"	61	459894	13.3
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	46	459894	10.0
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Injury, unspecified"	"T14.9"	29	459894	6.3
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Heroin"	"T40.1"	15	459894	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other opioids"	"T40.2"	47	459894	10.2
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Methadone"	"T40.3"	22	459894	4.8
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	320	459894	69.6
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	159	459894	34.6
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Intravenous anaesthetics"	"T41.1"	16	459894	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Benzodiazepines"	"T42.4"	78	459894	17.0
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	56	459894	12.2
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	91	459894	19.8
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antidepressants"	"T43.2"	50	459894	10.9
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	45	459894	9.8
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	30	459894	6.5
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Antiallergic and antiemetic drugs"	"T45.0"	38	459894	8.3
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	30	459894	6.5
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	57	459894	12.4
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Alcohol, unspecified"	"T51.9"	49	459894	10.7
	"Connecticut"	"09"	"2022 "	"2022"	"35-44 years"	"35-44"	"Asphyxiation"	"T71"	28	459894	6.1
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of head, part unspecified"	"S01.9"	23	451707	5.1
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of head"	"S09.9"	44	451707	9.7
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of neck"	"S19.9"	11	451707	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of trunk, level unspecified"	"T09.1"	11	451707	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified injury of trunk, level unspecified"	"T09.9"	46	451707	10.2
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	35	451707	7.7
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Injury, unspecified"	"T14.9"	19	451707	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	25	451707	5.5
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other opioids"	"T40.2"	39	451707	8.6
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Methadone"	"T40.3"	26	451707	5.8
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	284	451707	62.9
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	152	451707	33.7
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Benzodiazepines"	"T42.4"	56	451707	12.4
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	45	451707	10.0
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	72	451707	15.9
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified antidepressants"	"T43.2"	53	451707	11.7
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	35	451707	7.7
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	20	451707	4.4
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Antiallergic and antiemetic drugs"	"T45.0"	32	451707	7.1
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	12	451707	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	30	451707	6.6
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	59	451707	13.1
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Alcohol, unspecified"	"T51.9"	62	451707	13.7
	"Connecticut"	"09"	"2022 "	"2022"	"45-54 years"	"45-54"	"Asphyxiation"	"T71"	27	451707	6.0
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	17	515736	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of head"	"S09.9"	87	515736	16.9
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of neck"	"S19.9"	27	515736	5.2
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified injury of trunk, level unspecified"	"T09.9"	73	515736	14.2
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	27	515736	5.2
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Injury, unspecified"	"T14.9"	49	515736	9.5
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	28	515736	5.4
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	32	515736	6.2
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	53	515736	10.3
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Methadone"	"T40.3"	46	515736	8.9
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	286	515736	55.5
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	140	515736	27.1
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Benzodiazepines"	"T42.4"	65	515736	12.6
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	68	515736	13.2
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	84	515736	16.3
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified antidepressants"	"T43.2"	67	515736	13.0
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified antipsychotics and neuroleptics"	"T43.5"	33	515736	6.4
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Psychostimulants with abuse potential"	"T43.6"	15	515736	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Antiallergic and antiemetic drugs"	"T45.0"	26	515736	5.0
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"T48.1"	18	515736	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	29	515736	5.6
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Ethanol"	"T51.0"	70	515736	13.6
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Alcohol, unspecified"	"T51.9"	48	515736	9.3
	"Connecticut"	"09"	"2022 "	"2022"	"55-64 years"	"55-64"	"Asphyxiation"	"T71"	21	515736	4.1
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of head, part unspecified"	"S01.9"	17	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Traumatic subdural haemorrhage"	"S06.5"	19	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of head"	"S09.9"	70	379930	18.4
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of neck"	"S19.9"	23	379930	6.1
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of trunk, level unspecified"	"T09.9"	46	379930	12.1
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Unspecified injury of lower limb, level unspecified"	"T13.9"	12	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Open wound of unspecified body region"	"T14.1"	20	379930	5.3
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Injury, unspecified"	"T14.9"	18	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	44	379930	11.6
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Burn of unspecified body region, unspecified degree"	"T30.0"	14	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Heroin"	"T40.1"	10	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other opioids"	"T40.2"	22	379930	5.8
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Methadone"	"T40.3"	13	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other synthetic narcotics"	"T40.4"	84	379930	22.1
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Cocaine"	"T40.5"	33	379930	8.7
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Benzodiazepines"	"T42.4"	24	379930	6.3
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other antiepileptic and sedative-hypnotic drugs"	"T42.6"	23	379930	6.1
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Antiepileptic and sedative-hypnotic drugs, unspecified"	"T42.7"	26	379930	6.8
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other and unspecified antidepressants"	"T43.2"	29	379930	7.6
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Antiallergic and antiemetic drugs"	"T45.0"	10	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	13	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Ethanol"	"T51.0"	16	379930	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"65-74 years"	"65-74"	"Alcohol, unspecified"	"T51.9"	21	379930	5.5
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Open wound of head, part unspecified"	"S01.9"	13	202885	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Traumatic subdural haemorrhage"	"S06.5"	26	202885	12.8
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of head"	"S09.9"	86	202885	42.4
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of neck"	"S19.9"	38	202885	18.7
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of rib"	"S22.3"	11	202885	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of neck of femur"	"S72.0"	26	202885	12.8
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Fracture of femur, part unspecified"	"S72.9"	22	202885	10.8
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of hip and thigh"	"S79.9"	10	202885	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of trunk, level unspecified"	"T09.9"	56	202885	27.6
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Unspecified injury of lower limb, level unspecified"	"T13.9"	33	202885	16.3
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Open wound of unspecified body region"	"T14.1"	18	202885	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Injury, unspecified"	"T14.9"	24	202885	11.8
	"Connecticut"	"09"	"2022 "	"2022"	"75-84 years"	"75-84"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	51	202885	25.1
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Traumatic subdural haemorrhage"	"S06.5"	50	80503	62.1
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of head"	"S09.9"	118	80503	146.6
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of neck"	"S19.9"	25	80503	31.1
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of rib"	"S22.3"	17	80503	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of other and unspecified parts of lumbar spine and pelvis"	"S32.8"	21	80503	26.1
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of neck of femur"	"S72.0"	70	80503	87.0
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Pertrochanteric fracture"	"S72.1"	10	80503	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of femur, part unspecified"	"S72.9"	63	80503	78.3
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of hip and thigh"	"S79.9"	32	80503	39.8
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of trunk, level unspecified"	"T09.9"	69	80503	85.7
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Unspecified injury of lower limb, level unspecified"	"T13.9"	60	80503	74.5
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Fracture of unspecified body region"	"T14.2"	18	80503	Unreliable
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Injury, unspecified"	"T14.9"	58	80503	72.0
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Foreign body in respiratory tract, part unspecified"	"T17.9"	52	80503	64.6
	"Connecticut"	"09"	"2022 "	"2022"	"85+ years"	"85+"	"Other complications of cardiac and vascular prosthetic devices, implants and grafts"	"T82.8"	13	80503	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of head, part unspecified"	"S01.9"	12	124637	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"15-24 years"	"15-24"	"Unspecified multiple injuries"	"T07"	19	124637	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"15-24 years"	"15-24"	"Open wound of unspecified body region"	"T14.1"	23	124637	18.5
	"Delaware"	"10"	"2022 "	"2022"	"15-24 years"	"15-24"	"Other synthetic narcotics"	"T40.4"	20	124637	16.0
	"Delaware"	"10"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of head, part unspecified"	"S01.9"	10	128230	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"25-34 years"	"25-34"	"Unspecified multiple injuries"	"T07"	22	128230	17.2
	"Delaware"	"10"	"2022 "	"2022"	"25-34 years"	"25-34"	"Open wound of unspecified body region"	"T14.1"	22	128230	17.2
	"Delaware"	"10"	"2022 "	"2022"	"25-34 years"	"25-34"	"Other synthetic narcotics"	"T40.4"	100	128230	78.0
	"Delaware"	"10"	"2022 "	"2022"	"25-34 years"	"25-34"	"Cocaine"	"T40.5"	45	128230	35.1
	"Delaware"	"10"	"2022 "	"2022"	"25-34 years"	"25-34"	"Psychostimulants with abuse potential"	"T43.6"	20	128230	15.6
	"Delaware"	"10"	"2022 "	"2022"	"25-34 years"	"25-34"	"Ethanol"	"T51.0"	12	128230	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"35-44 years"	"35-44"	"Unspecified multiple injuries"	"T07"	17	123537	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"35-44 years"	"35-44"	"Open wound of unspecified body region"	"T14.1"	12	123537	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other synthetic narcotics"	"T40.4"	113	123537	91.5
	"Delaware"	"10"	"2022 "	"2022"	"35-44 years"	"35-44"	"Cocaine"	"T40.5"	46	123537	37.2
	"Delaware"	"10"	"2022 "	"2022"	"35-44 years"	"35-44"	"Psychostimulants with abuse potential"	"T43.6"	18	123537	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"35-44 years"	"35-44"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	12	123537	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"35-44 years"	"35-44"	"Ethanol"	"T51.0"	15	123537	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Unspecified multiple injuries"	"T07"	16	115577	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Open wound of unspecified body region"	"T14.1"	12	115577	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Heroin"	"T40.1"	17	115577	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other synthetic narcotics"	"T40.4"	109	115577	94.3
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Cocaine"	"T40.5"	55	115577	47.6
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Psychostimulants with abuse potential"	"T43.6"	18	115577	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Other and unspecified drugs, medicaments and biological substances"	"T50.9"	10	115577	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"45-54 years"	"45-54"	"Ethanol"	"T51.0"	16	115577	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of head, part unspecified"	"S01.9"	10	143496	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"55-64 years"	"55-64"	"Unspecified multiple injuries"	"T07"	20	143496	13.9
	"Delaware"	"10"	"2022 "	"2022"	"55-64 years"	"55-64"	"Open wound of unspecified body region"	"T14.1"	13	143496	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"55-64 years"	"55-64"	"Heroin"	"T40.1"	14	143496	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other opioids"	"T40.2"	11	143496	Unreliable
	"Delaware"	"10"	"2022 "	"2022"	"55-64 years"	"55-64"	"Other synthetic narcotics"	"T40.4"	85	143496	59.2
	"Delaware"	"10"	"2022 "	"2022"	"55-64 years"	"55-64"	"Cocaine"	"T40.5"	60	143496	41.8
